application_id,company_age_years,banking_relationship_years,revenue,ebitda_margin,debt_to_ebitda,dscr,current_ratio,credit_score,existing_exposure,past_due_count_12m,bureau_inquiries_6m,transaction_anomaly_rate,related_party_transaction_ratio,requested_amount,default_within_12m
HIST_APP_000033,6.926543625570776,7.203929143782681,174703733.35612127,0.17547999781843474,1.0800583906186685,1.6291815394087992,1.6855075228859007,678.2638786271963,40778359.88246175,3,1,0.16560607233659394,0.04661439181117072,75833395.88337432,0
HIST_APP_000034,5.117363630512734,13.350856145180616,373094740.5244664,0.2773009005707893,1.4784284314237783,2.0837567199266522,1.6743083117980075,685.4248011560798,64052300.22972102,0,4,0.10940991370126203,0.10708945156464655,28906913.54763573,0
HIST_APP_000035,13.695876535452975,2.00856469021236,2325581753.914214,0.24850573229267198,0.7617947403134332,1.3503399615885285,1.372150336064851,681.0047818422371,120626493.78736402,0,3,0.07995442573591731,0.06990449431276134,69939983.94945417,0
HIST_APP_000036,16.77383375632535,0.0,473838173.77568793,0.195242389643488,3.152762953835548,1.10494803379025,1.3328467559281432,665.3375667489966,13359943.31278863,0,2,0.13226817503117724,0.17469024712980047,19593605.270344675,0
HIST_APP_000037,9.31631525407075,0.7977880157139046,627250580.0905207,-0.02849783425780488,7.082807384945213,1.5447594383817753,1.6667435024817339,642.3958700040497,31848634.168585926,1,1,0.21482780266111903,0.09927582792267438,17633108.390778836,0
HIST_APP_000038,4.959061138224832,2.1853926566736344,1231703724.4235587,0.00948153616253939,3.958567450916692,1.3969508088432132,0.9601775594208429,763.481758557634,153530466.02600598,0,1,0.11606894143176356,0.15587843342041485,141794727.84009507,1
HIST_APP_000039,5.053112705852563,1.1026922535323562,186583476.36307815,0.21449143145466681,0.8276467661526155,1.3850137559883324,2.8048376938268444,798.9127319762827,29927876.37368077,1,3,0.11744982421582129,0.04596595934101442,43916085.90790546,0
HIST_APP_000040,13.903556726948207,5.374643390579417,255404892.7140763,0.25335614135501744,1.146459669840636,1.1592663926106903,0.36823096965839935,639.6494542710421,23346754.607323214,1,1,0.11040115042674195,0.07930251208665684,143746008.37279814,0
HIST_APP_000041,14.459525027220653,10.010619622228084,418069978.77452046,0.17876142368159442,3.6197271969835394,0.9850429171870694,1.247605708965712,696.5395521449918,130737456.8921868,0,0,0.07663616547190394,0.13645709642793996,33928839.46894712,0
HIST_APP_000042,13.25892560983117,11.15863629187966,1419850685.9205396,0.11860937794648199,0.8004353485019006,1.8246617725484955,1.731363016885083,574.055276475066,78529984.79039422,2,2,0.03893623509549728,0.1257697115232717,41651607.972587064,0
HIST_APP_000043,6.006941756267834,7.017234007386417,1224662257.7730405,0.23466107065771946,1.827579661483424,1.6688045776229337,1.8284675387338272,661.7995273412722,60997262.02395416,0,1,0.05822152251348346,0.04838307256334083,98995239.4854379,0
HIST_APP_000044,11.392967938400318,13.565088861816061,963354237.6367493,0.1927515640315238,0.3555462385388386,1.18840783177288,1.1199005927662011,837.8507471169198,86567746.41964068,0,5,0.20222896670286944,0.018130488393010638,12336166.192813357,1
HIST_APP_000045,10.700114854844369,3.5745077737343234,484578838.5146405,0.2196211696513353,1.4603880643718017,1.9189712536814338,1.20738323218797,783.9886229995184,38712391.489329174,0,3,0.20444870542387666,0.08231989227700716,58521486.15922062,0
HIST_APP_000046,11.312131580374079,0.0,1337107380.7392669,0.01004016249169077,2.1878945008547035,0.7208290663429154,1.5224554473420988,743.3205777479508,51572722.17565964,0,1,0.08779185207877976,0.06010683022200959,33937657.69222407,0
HIST_APP_000047,15.22857266768914,9.212712271552679,479379190.5372094,0.1640337938422202,2.2694029901842216,1.3664024527301035,0.8888478121611536,619.0614022506337,54385487.07951678,0,3,0.20287582469677323,0.043900120791742415,20206817.29516962,0
HIST_APP_000048,11.341573292648093,0.0,860043103.4825519,0.2642199802993352,2.887043798764265,1.6469087565772025,0.9589760376364678,651.2150528406636,37305147.3428101,2,2,0.0608567599227928,0.11498948628524815,25689106.859257136,1
HIST_APP_000049,14.073481378431369,1.979987909200783,1123539533.4164147,0.17692139013264555,5.328007867186311,2.048531563499203,1.8944864568320954,663.8834834529753,37102971.59173792,0,1,0.03546946260129823,0.1857788672244633,54497164.14654213,0
HIST_APP_000050,10.405474416933348,7.080448929691185,2104986120.3372104,0.2063771312135861,4.1372568067070965,1.3000224658439106,1.8676984665965422,771.5108548806971,22683339.305133726,1,0,0.10108132489791306,0.04748866810860217,95649326.68467985,0
HIST_APP_000051,11.734716392139905,4.590474079804877,517778958.81639034,0.1425461037353731,3.8967478520516217,2.0558166398586217,1.505257476004354,791.0841459360298,31868789.27508105,1,0,0.19009416472516294,0.22661146024457815,150969405.70401016,0
HIST_APP_000052,13.787729355031242,4.236188948513976,405256387.21555316,0.14742525856052102,3.493868571819068,1.2567223015818456,1.846415512922947,700.6083624326575,33679272.12604342,0,3,0.07086081360351577,0.02973530941916867,39113462.1272729,0
HIST_APP_000053,1.2570650808660013,0.2768398687199758,1526401660.6613111,0.2381769279661674,2.290847130671641,1.9196573582870422,1.5419614042080405,763.6201889721227,9307848.902198784,0,2,0.11854800903966625,0.2879369019033771,86041598.39948039,0
HIST_APP_000054,8.081972701856191,4.9567904422666516,1623095100.610538,0.09311481560451632,1.8514012105901008,2.3069733537092842,1.151687907870706,649.1366164175381,85942526.3611595,0,3,0.10847982335499044,0.21511506367316224,226030759.07800296,0
HIST_APP_000055,7.1777640742432265,9.014649954951167,350692055.81046665,0.08626526172181505,4.296590999963689,1.1000263101093495,0.9786921524717522,723.151345348267,63565680.165478,2,4,0.05087610997993582,0.15914591035767015,59204027.8590057,0
HIST_APP_000056,6.166732910539949,5.079871666144076,223761580.65451923,0.10652501826600265,3.584824733087006,1.6181448738603348,1.7810459415834234,774.1659490732621,189957251.86969697,0,3,0.0350877834302525,0.018823293533091288,105474550.90770175,0
HIST_APP_000057,8.349146492639898,1.6790964814357565,1436314406.0424705,0.14164124817287285,1.0105515946972574,1.7932789258668054,1.1964536122949163,812.4237194480299,15267570.202881185,0,1,0.038058542273904594,0.1135928368109961,44384727.14721109,0
HIST_APP_000058,18.969647867406376,0.009846157610677864,145652871.6841657,0.027293776206568088,3.0655282532892816,0.9900848393309887,1.8640391028465406,619.6172837233302,20074851.4156757,1,2,0.07366605743169533,0.0029677369512794123,267252706.3727621,0
HIST_APP_000059,4.805013305840541,1.7616216681776855,139821548.44586763,0.19117412512657725,2.3240832304444057,1.7446201295521861,1.3625164281777593,802.4326430594817,115993865.82183897,0,2,0.053456061039762436,0.2514640668920041,56642167.11398811,0
HIST_APP_000060,15.809670127548884,6.569335009657434,437016960.94573796,0.12850271797494645,2.732184871295391,1.2951127730086087,2.08466239576869,850.0,16832140.19047095,1,0,0.09358528212223194,0.034118344852631446,15285686.498919554,0
HIST_APP_000061,1.0,6.374409049438841,542701731.1811137,0.19975824820776367,4.730498622652541,1.1706877645163722,1.0695571587498034,601.6815403880684,47894210.34584741,2,1,0.09578418057905103,0.19939977112374596,127731532.36295643,0
HIST_APP_000062,7.9906898200853504,1.7979715976173254,214143503.07431296,-0.008334894856910432,1.0759548387030897,1.3595081860037725,0.9874307062371804,590.2600543565849,40069953.02447543,0,2,0.08156171992094868,0.034995413748072496,115154189.89705755,0
HIST_APP_000063,10.976518390630034,0.0,597108936.0093032,0.20002661185394643,0.9784599408495642,1.3267601498645052,1.5927381072652906,815.3355619907142,198282827.34301168,1,2,0.050694574555018766,0.005452377581801599,148926666.30905017,0
HIST_APP_000064,13.517333988155668,6.68005105468866,618801268.9326714,0.23358264607671902,2.491562979862567,1.9103098095813718,1.3433372713275364,675.268488052496,47643315.944404155,0,0,0.08781860587386123,0.06723662668157825,19393442.8554661,0
HIST_APP_000065,14.267359478757129,1.409170404098996,340460047.2532456,0.17069834838012102,1.1750460028298466,1.5495910965587827,1.5664379062724014,689.3445805837414,47479131.60877186,2,0,0.028216047425738657,0.15748798098318648,44184307.248046435,0
HIST_APP_000066,14.76008341119955,7.756249916061134,2543711316.38282,0.1421013291717536,0.44839336915024613,2.589827014333993,1.4671140679955637,788.0116100785665,60862136.251780175,1,2,0.10110606928410434,0.20920499642845922,14102858.591409462,0
HIST_APP_000067,7.907649566509375,1.9755614314890009,705154597.7973316,0.20056423095357956,0.6909218141524341,1.3087601727208111,1.268085888465125,643.0618325172976,22995451.999985345,1,1,0.041654104986561274,0.06614857125692068,8148164.599530284,0
HIST_APP_000068,7.225889244012597,1.0483981853207651,1233239008.7401392,0.22899997811186412,7.950669350219359,1.7632474787483337,1.3791771092829446,724.1147763125311,31570643.835165206,1,3,0.15661136497706368,0.16100666498333144,34552199.04912157,1
HIST_APP_000069,15.147855287542923,5.612687629038337,155965948.95380563,0.17660485974903914,2.1707259664553726,1.4822003841657811,0.5146713200665738,610.0058404999203,18555987.837974306,0,1,0.07070669656799318,0.13737748285545878,47814875.12020097,0
HIST_APP_000070,8.85217405071031,14.430796920105475,154893014.32845518,0.18183488266855263,3.1278056907652503,0.9757195855792689,2.170481602109903,766.6475651748752,89516773.59900685,2,0,0.17157907733701425,0.02525863076964968,32264399.264464002,0
HIST_APP_000071,2.345882059972469,7.996119964466293,722457205.3922441,0.25598593119164054,1.7068684550723696,2.2656978165428807,1.211294318095601,766.2830368419534,93002365.53722714,0,1,0.1680416435568312,0.1267153517037901,51353956.26785148,0
HIST_APP_000072,3.200276715979116,5.544877196823407,2205025274.0256557,0.19328098899527452,4.416590932613029,1.6038056844703572,1.6959969884518342,718.2683705373087,23337244.474608183,0,1,0.12222003685196862,0.10814498134466938,76063071.87749448,0
HIST_APP_000073,4.483286283990332,6.435406145523873,222885787.20176005,0.08398186070956505,0.17116351004615832,1.1985680578710618,0.5638722516328188,707.1849435798813,39606174.005278364,3,2,0.055408801535242976,0.1842674598131634,314726108.9191866,0
HIST_APP_000074,12.982964464322585,0.0,560769201.6552428,0.22866493313353145,5.916831098052011,1.7299340129989667,1.1007723519679848,705.3061498093252,57623616.40624807,2,3,0.016885900403889348,0.010453445084471751,40562670.06072013,0
HIST_APP_000075,10.854554416423392,0.5106385169897747,186145961.02560285,0.13133950971123418,2.1376365191071005,2.015035072166934,1.612446079768441,694.3251299579335,14350014.887927856,0,2,0.029144337594427274,0.1382184700726286,8413570.088419916,0
HIST_APP_000076,14.14291212440661,0.0,281381111.4817285,0.14232981060219468,1.1660601650954943,1.1680121629133093,2.3128540115618907,701.1490166883201,80761728.15193565,1,2,0.14499283371803837,0.19966863361977627,12339507.764328789,0
HIST_APP_000077,7.4364841219807944,11.91949557830649,583530752.2768867,0.14748162991965377,5.335425132179254,1.572657281703546,1.6986647007594842,767.355691276731,19063362.496110935,0,3,0.036462889568281684,0.26308972483813736,38857284.99038319,0
HIST_APP_000078,10.951238146460286,11.109544116622994,337147030.5817786,0.2078207507359111,2.981960818389127,2.018152075312257,1.747072817287286,581.3278363306754,10892965.765857985,1,3,0.05198926883633051,0.20387705725573724,38456642.93173707,0
HIST_APP_000079,13.753542363804021,6.571274104859639,175948084.28774232,0.2624197035359366,1.892946900747782,1.6242844494168964,1.2755879953808813,834.7311717424549,52678873.89939585,0,1,0.07097829884826588,0.0970479339342175,34236069.579705164,0
HIST_APP_000080,8.143920761678569,5.540460412336819,172824036.34763,0.1417095009478878,0.5082582403784044,1.7993775357442388,1.4901730500811559,719.4417961760457,86121976.00715283,3,3,0.26379261910974905,0.22662455533322498,242935866.26128715,0
HIST_APP_000081,12.740651425344469,0.0,110586897.96785575,0.26118834770787397,1.9494260271815538,1.431174138394583,1.4067231231475672,850.0,112154899.0675395,2,1,0.09469743168471778,0.017655847556562417,27699200.851253744,0
HIST_APP_000082,6.028444353600093,4.122800158997236,732069270.2651969,0.15152118189394045,2.344593170566909,0.8422027326845929,1.6338045725187829,723.891388662922,75674566.05340675,1,1,0.10340731052967153,0.03227724462584311,35454835.05454917,1
HIST_APP_000083,7.821676920609569,12.169567513615569,806475015.9862741,0.23815175606060823,2.5833975679844796,1.436695484387741,2.053654745428117,707.0299399934198,27051428.17111293,0,1,0.0436811097206499,0.11404173558998854,71445642.44088265,0
HIST_APP_000084,7.709572636010026,5.5256639927828575,803237830.5849018,0.15389031500738842,1.0309980659350464,1.2977156902650742,1.337488652743439,750.1389587970602,263741324.3525737,2,2,0.15943448415019562,0.061220165674925914,20855466.580285322,1
HIST_APP_000085,2.824962126465762,2.741414135152415,241596132.9980998,0.10553034404798388,1.0609861860679681,1.5009458653981498,1.5069213074838625,618.8257744181326,52915814.881519675,0,2,0.10970953662242648,0.24038749674490445,23150740.295493558,0
HIST_APP_000086,12.92183488471349,0.0,1118081032.408605,0.27454693474367275,0.6701099868580832,1.302645486311708,1.3180100486915172,631.5094537908896,21705990.28293063,0,1,0.09770525827687736,0.1740851512661826,101415987.93221587,0
HIST_APP_000087,7.183585958783657,10.521222910923221,880096035.2034159,0.09884806408537235,1.1420551656360522,1.6266307673583735,1.3784038787941055,692.2157845545086,119385753.8666658,0,3,0.05047155238531837,0.1094365854273726,54372447.65267173,0
HIST_APP_000088,10.074964712366125,4.719664795889375,502926292.5810501,0.09416336452818311,3.3692962448757466,1.3939781657957582,2.00548276960836,711.5438854112035,64889132.380258866,0,2,0.10355232851791821,0.15816263021920385,51752812.586728826,0
HIST_APP_000089,12.884479953435454,0.0,441044202.9254212,0.05207717931189744,6.83529262091111,1.9139828662419758,1.6968261211760274,778.4606215541214,311234625.10901815,0,3,0.140221618527033,0.040913885420198734,15199209.341108257,0
HIST_APP_000090,12.679187056179664,1.302937271713832,297470697.1600151,0.22870872634416528,1.6665475352636034,1.827050363764494,1.6386271911063965,711.6803135944765,201230708.04367632,0,2,0.055227917647203556,0.22293982957797578,183752792.4323477,0
HIST_APP_000091,13.992310653836718,0.0,583087677.6744436,0.24524131096033275,2.6441649429340783,1.1340030008706437,1.4386473470398704,807.8906081575199,34977946.56123039,0,1,0.04685244739503529,0.05820155378180456,283895170.9997407,0
HIST_APP_000092,9.409087092943459,4.473025897152112,1823305502.0556893,0.16611908889473986,0.6326701595746241,2.115452716986413,1.1070015419699664,518.8722805695288,16660639.605111102,2,0,0.048746604802334545,0.08864073387961811,6388964.080839399,0
HIST_APP_000093,7.460210127735078,5.829355878451274,1242515696.5328357,0.07112888047733748,0.6515261571151515,1.2245310678151757,1.8089044458446815,832.7720035756776,31907853.93272187,1,1,0.014186947257349739,0.04263923176408414,27370787.03625184,0
HIST_APP_000094,9.521690734561606,2.9871317428859014,407336554.723611,0.13952548499855533,4.234182294371625,1.0440566732029306,1.873283802387866,677.503358016798,6226987.970635848,0,3,0.3560941001808147,0.05239821772506059,24042414.660413746,0
HIST_APP_000095,1.0,8.108186385947526,769318661.4263036,0.11881664542943268,0.12751596502267107,2.024910070528661,1.892463255488684,754.0174464128836,51618078.83634251,1,1,0.048001023904272154,0.03881500826045724,31067651.253202472,0
HIST_APP_000096,1.3173251654614764,5.315208961889767,207154327.46698764,0.06786719820411997,3.0045519948265142,1.2834626103071358,1.4891690300211307,790.2022140138295,121036551.35054778,2,3,0.09047563668168804,0.06176923131125228,29325264.805051062,0
HIST_APP_000097,2.063802325873586,9.24924954108852,896646632.1458154,0.10577759057697378,3.101406659984788,1.5940216587993747,1.1461030205493854,614.0952310261043,51112376.69792546,1,2,0.04919942490293314,0.03367232061622068,16343087.467995707,0
HIST_APP_000098,4.016519034391109,3.5712236876771244,257217591.00501454,0.17540149559079257,4.324422270570226,0.9704806903149776,1.7845191522474833,807.3751182254423,76942103.98001415,0,2,0.06212644863967458,0.042750235464912224,34094875.506539434,0
HIST_APP_000099,12.39864536034062,17.181302368044584,868539050.1691899,0.09763818209715334,2.7591474571964514,1.3852860025026799,1.9823064846504477,758.9625034026323,100179178.3542099,1,1,0.05177339027755506,0.03613441166585794,15414674.439971134,0
HIST_APP_000100,4.567125667839635,2.7420451061041695,5376892321.233371,0.1604213718205763,0.4760021788756904,1.4980836089692746,1.8740092348965325,830.439218199176,191827105.70088935,1,1,0.07962739754495457,0.007316698814742445,22479112.308732625,0
HIST_APP_000101,7.731024675763662,1.3866800329765123,316903766.6525648,0.015657446018106584,5.020039254504348,1.373354725177377,1.1452732609164695,711.5917202947799,58038257.00292087,0,2,0.09021861932442943,0.11726853292645081,66559514.04038429,1
HIST_APP_000102,17.795369786716392,0.8947977996169696,5181504545.153416,0.2575426740457782,1.317811757573752,1.3187867339206416,1.6659633545335584,705.9726046297696,41099083.38299357,1,2,0.12069216519420253,0.15229914918320206,17116369.459709596,0
HIST_APP_000103,7.862416173631445,4.156237093782779,740345144.2778233,0.11260118950309984,4.75904335428893,1.5684376090155425,0.6209920600852376,654.2911393350358,29913761.91853204,0,1,0.1130027049587305,0.034042460711662906,45107003.14813052,0
HIST_APP_000104,14.42509341080252,0.0,274488013.08363706,0.20091742187818085,4.0498854905153685,1.995514683317129,2.09947171129421,656.8663553673714,211521998.3326942,0,0,0.01758432286330968,0.09051085943126666,114979701.56066158,0
HIST_APP_000105,4.398293919940738,6.178251375311243,264606327.5490728,0.15320795150056501,2.682515390462004,1.1262703767687918,1.573576044088731,701.6868262849455,29366732.165794432,2,0,0.12735189460258917,0.023904673162191775,41073357.959337465,1
HIST_APP_000106,8.76737465279422,0.0,3316192560.5568004,0.1681748682287452,4.079185712759322,0.4126378831508802,1.5865322688956798,747.0550020649567,264766126.73051906,0,1,0.10179721077417662,0.04611454403324107,49733269.69066116,0
HIST_APP_000107,4.299867670536512,5.646683696228925,741740199.3321893,0.06076109245662636,5.4963788040507255,2.1077840475654632,2.193846377386909,758.7644644870186,37151240.92968548,1,3,0.17933245052137978,0.11228545849248522,77903995.00303136,0
HIST_APP_000108,7.9658015445966255,0.0,317883770.21188635,0.0867608711069303,2.995686304487101,1.2537577662037147,1.2330748949803747,635.4526879907398,23562427.238553483,1,0,0.041501559838507604,0.17492902010997133,44175622.2525163,1
HIST_APP_000109,15.041848824744374,3.474826370479629,424893950.515337,0.08835026101707252,3.749767432466669,1.2920914930234657,1.55209138258758,699.0715199942499,73470527.5706227,0,0,0.05905079359586246,0.2889891682436879,26927859.558009245,0
HIST_APP_000110,1.0,7.418161596529437,705727171.7956094,0.1417743198228543,0.915368786416096,1.304582820433746,1.1118829333821687,721.9463158294334,62375767.059523635,0,1,0.18888722527604387,0.19221479599408633,62097279.06750163,0
HIST_APP_000111,12.606541861275144,14.216150735505414,496523869.6953466,0.23283089063530538,3.5466831728931267,0.9522408071597369,0.8262528720831033,555.3435439671656,11237065.776284765,0,0,0.11542132235404202,0.21731819333387448,26530730.571291868,1
HIST_APP_000112,11.426413613993667,0.6879979168753723,659398077.7224917,0.17032783879099583,0.8966248577030279,1.372292337326998,1.6254747992008234,766.2960572719896,93708327.15864755,0,3,0.032055795084645004,0.07816866062267469,15352226.731327668,0
HIST_APP_000113,6.435100265819234,4.398730202294432,2066262741.7979877,0.07697617395190047,2.476016088044446,1.4240858991847583,1.6048583977657107,687.7874527766627,9532477.111211201,0,0,0.16654852511465323,0.07009112615014919,64018393.87052884,0
HIST_APP_000114,1.3236528736692725,2.104965300897831,202802290.65009525,0.1461133782682982,1.1774764362665404,1.7458616452360984,0.5443633689750487,706.8560475259769,255835087.2952672,0,2,0.04196961631811324,0.04295451577573579,40840156.78980755,0
HIST_APP_000115,10.432777046283217,1.5205187097568178,837408798.6484507,0.13435563155978902,1.435229391268819,1.3035452281163047,1.82816297286701,807.7779588142295,13929969.759616902,0,2,0.052837435447677425,0.012851889337921633,25541769.3399492,0
HIST_APP_000116,6.823043745617186,2.1401066801218223,471674917.7298935,0.11543944293708767,5.991565731790525,0.4513807121860527,1.4810430772445295,636.1395417756336,65200849.10968047,0,0,0.11792189225038463,0.11059826700019804,134917954.70033985,0
HIST_APP_000117,11.396057268128224,8.296265902547756,335416090.2571607,0.13892084319262046,2.0942233705496225,0.9481896190873195,1.8385279899396394,644.8082220147601,81463341.79160178,0,0,0.08988537023724845,0.024888010222207418,53843689.27722826,0
